negative; We were out for a friends birthday celebration and headed for their for Cocktails on the Saturday night We put our orders in and were really looking forward to them After seeing some extremely disappointing cocktails appear I had to chase mine twice after they never arrived After an hour and a half my drink STILL had not arrived and I had to ask for a refund Don t offer a service if you can t deliver on it The drinks were of poor quality and no one was particularly happy with their choice Trying some of the cocktails i m glad mine never arrived especially the awful rhubarb and custard cocktail I presume under staffing was an issue because we even had to clear our own table at times The bar itself could have potential but the service quality and product offering is really something they need to work on This standard of bar really didn t match to any in Bristol Friends and company made the night this bar didn t 
negative;Portions were ridiculously small especially for the price The fried squid was the smallest portion of calamari I have ever been served  Nothing about our meal was Italian  bearing in mind my boyfriend is Italian and he enjoyed it less than I did The Italian nachos were an absolute joke I could ve cooked the pasta myself and the stake was below average We left there still hungry after starters and mains And a  bill for people  There are way better places in Bristol than Jaime s especially for value I m definitely not going there ever again 
negative; My encounter with this establishment happened by chance on a cold and blustery March evening After driving for what seemed like an eternity to find a fish and chip shop that was actually open we stumbled across Mary Jane s  it is at this point that events took a turn for the worse  Upon entering the take away I was rudely told that I had entered through the wrong door and had to go back outside to walk through the door next to the one I had entered some cm distance away Never the less my rumbling tummy had gotten the better of me and against my better judgement placed my order a decision that I would soon regret After waiting for the fine fayre to nuke I mean fry I was then met with the most incompetent member of staff that I have ever come across I truly thought that at some point Jeremy Beadle had he not gone to a better place than this chip shop was going to pop out from behind the counter and shot gotcha  After attempting to wrap my fish supper and failing miserably  almost dropping it on the floor and then catching it on their knee like some sort of circus act I was then overcharged and despite my protestations no rectification of this matter was offered The horror of what was to meet me when I eventually opened the offending parcel could only have been imagined in my wildest dreams I was met with a flat rigid rust coloured greasy chewy dry mess that could no more pass for haddock than I could My mushy peas were extraordinary for the fact that they were a fluorescent green shade and I was able to drink them straight from the carton no cutlery needed It is safe to say that I would never return to this establishment and my advice to other weary travellers who like me find themselves in Cromer on a cold and windy evening do not even entertain the idea of eating here 
negative; most of us like a carvery right but there were very few choices at this place and what was on the hot plates was warm and some mushy like the broccoli and sprouts  very thin pieces of meat and one was so dry not good at all never be going again when complained it was quot oh well quot great p r that 
negative; Can I start with saying our waitress Marta and Barman Mateau made out night and without them we wouldn t have enjoyed a single moment Their service was fab but every other member of staff was rude and far from gracious I run a restaurant and know how valuable your team and service is With a bill of over easily over  per person and % service added they have got your money and don t care what your experience was like  Our starters were below average and extremely disappointing my prawns were beautifully fresh but swimming in water and slightly discoloured iceberg and the whole dish was far from flavourful My main of lobster and chicken oysters were again interesting it was cooked to perfection but accompanied by a jug of hot stock water to pour over it with cress floating in it I did not try before hand and ruined my dish I proceeded to try and eat the stew I had managed to create The quantities were great as we were a group of ladies but the gents on the table next to us were still Ravenous in their words No one said the food was amazing okay and average were two descriptions  The worst part person to have in hospitality works at the Shard to point out she was not even our waitress but barged about with a miserable attitude a small European lady light brown hair and ponytail She slammed our bill on the table and told us to leave we were very happy to leave after our allocated time slot all restaurants have to do this but she had no manners and her service skills reminded me of what I would expect from KFC not the Shard I wanted to share this with who I believe to be the Manager a young man in a blue suit who didn t once check on any tables and stood still for the entire evening with a surly yet bored expression all night When I brought this to the attention of the manager along with items that had been added to our bill he continued to stand there with no sincerity and make excuses All we wanted was an apology Marta noticed we were not happy and came over to rectify the situation with an apology we were very grateful but she was apologising for her colleagues and should not have to do this I very rarely take my time to write reviews however this experience warranted it as my complaints were certainly not taken on board or acknowledged  My boss recently ate at Oblix and recommended the Shard however I will never be recommending to eat if you go for a cocktail find Mateau was fabulous perfect Italian service with a smile 
negative; Visited today after numerous people recommended Think it s living off an old name and the huge desserts Food was awful Cheap nasty frozen style all fried Young Waitresses were far too busy chatting amongst themselves My beef was fatty dry and the edges burnt Kids meals were dire dried up baked beans The children s area was disappointing not a lot for them to play with to be honest First and last visit for us 
negative; If there was a minus rating I would have clicked it The food is APPALLING It takes up to an hour to arrive and that is not just a one off  I have visited numerous times over the years in the hope it will have improved as it so convenient location wise for me Let me give you an example: raw aubergine tomato  raw garlic passed off as a timbale Raw pineapple without the central hard piece removed passed off as a grilled pineapple dessert Piles of onion  dry potato passed off as bubble  squeak When questioned we were told it was deconstructed quot  Hilarious Forgotten bookings defensive staff and HUGE waiting times A joke of a place Oh and not cheap either  
negative;We arrived and ordered a roast lamb shank puff pastry seafood tart and a child s meal The veg on both adult mains was inedible  totally rock hard and foul tasting cauliflower as well as cold We complained and they re served the lamb with chips which my husband asked for To add insult to injury they then only returned us they obviously thought they should charge for the lamb which they carefully worked out the price of The waitress was polite and was the best part of the visit If a chef can t cook a decent roast at pm on a Sunday something is terribly wrong
negative;Lovely little place which used to be the old school But that s were my enjoyment ended Wanted the fish pie that was on menu and was told there was not any despite it only being MD  Then opened for the place on the specials board also told that there was no place So had to have fish and chips which we had to wait half an hour for which I did not mind as freshly cooked but my fish had not been fried long enough so was not crispy and doughy inside Could not be bothered to complain at time as would have to wait for another half hour and was fed up by now that considering they were near all the fisherman catch down BY the harbour they had none of my choices of fish 
negative; I am absolutely disgusted with this place My husband and I booked a table for valentines evening with a couple of friends we each paid a deposit of each I was really looking forward to the meal unfortunatley my mum had terminal cancer and was taken into a hospice that morning as there was nothing my husband could do I told him to go along with our friends on arrival my husband informed the restaurant of the reason that I was not there only to be told very matter of factly that we would lose the deposit anyway my mum died that night Its not the deposit that was lost that has upset me but the way that they were so matter of fact about it we could have cancelled the whole booking and they would have lost a bill I will never ever set foot in this place again and I would never ever reccommend it to anyone I was also told over the phone that there was a set meal in place or the normal menu when in actual fact it was a set menu only avoid this place like the plague 
negative; What my surprise today when the lady from the till Her name was Lorraine was laughing at two elderly women who seemed confused who were asking from fish and chips and soup And not only that she continued ridiculing those two poor women once they were gone laughing and making jokes meanwhile serving people  I found very pathetic to see a women like Lorraine who was at least in her s laughing like a years old just because two elderly women asked for fish and chips 
negative; This place is not at all going The drinks are expensive and food is pathetic the staff is rude We were not allowed entry for min even though we had tickets Please beware of this place if you want to spoil ur night 
negative; we visited the old colonial on sunday we have eaten here before and have never had a bad meal UNTIL Today  I ordered the Sunday chicken roast and my husband ordered the Champion Burger  The food came out and straight away it looked unappealing the chicken roast had clearly been placed in the fryer it was a greyish brown colour and rock hard to get in to it I told the waitress that I was unhappy with the meal she went to check how it was cooked  I was told that the roast chicken is precooked by the suppliers and reheated at the pub  clearly in the fryer I was offered a replacement meal and I chose the new York chicken chicken with bbq sauce bacon and cheese it was served with an over microwaved jacket potato on a sizzling plate of mushy onion and peppers I left most of the meal My husbands burger was average the bread was dry and fell apart  As previously stated we have had good meals at this place but will avoid it from now on Don t advertise your Sunday roast chicken as a Roast then put it in the fryer Yuk A plus side the waitress was polite and friendly 
negative; Well let s start with the only positive I can find  the portions are sizeable The queuing system is ridiculous  we arrived and t other half queued for a bottle of wine Then he queued for some antipasti Then I queued for some pasta The chefs can only prepare two meals at any one time so it s a lengthy process of queuing We fancied a side salad but couldn t face the thought of another queue I watched some people spend mins in the queue to get their food The food itself was average I won t be back 
negative;When my brother booked a table for five weeks in advance the restaurant said they would seat us in the far corner where a table that big would fit However when we arrived two tables seating were not in that position but in another area meaning that we were crammed in and squashed together  When I asked why the original plan hadn t been honoured I was met by an imbecile who talked about blocking fire routes without actually listening to my points Where he had us sitting was blocking the entrance to the area so he was not seeing my point I asked to speak to the manager to which he replied that he was too busy in the kitchen to come and speak to me Finally he asked us to wait in the bar while they rearranged the tables  We arrived to eat at We ordered at  and got our food at too late for LUNCH  Cheap nasty food and worse service 
negative; I was very upset by the way I was spoken to by the land lady She was odviously in a bad mood b serving myself and friends But we weer egnored more than once while she served some regulars When I politely mention I was next she was very rude chuntering under her breath all the time  May I also say the ladies toilets really do need a good clean they were very smelly The carpets were dirty too need replacing big time Not like me to moan as you d sew on my other pages 
negative; I m not sure if the chalets are anything to do with the pub I hope not I checked into the Cherry Tree Chalets and Holiday Lets after being gazumped when buying a caravan I paid  for nights accommodation for myself and my dog  men brought a fridge before I went in I signed the receipt and off they went Within  hour I was asking for my money back but they wouldn t give me a penny Apparently I d signed to accept NO refunds and now I know why I have NEVER seen such a filthy disgusting place in my life Upon telling a chap that had brought the fridge his response was quot Don t moan at me I m only the maintenance man quot and with that he walked off DO NOT go here I left and found somewhere else The pictures speak for themselves This place was recommended by Ma Bakers If the woman there spent more time cleaning than she did sitting on a wall with a cigarette in her mouth this place may have been more presentable As it is it needs levelling 
negative; Horrible place The chef was so rude and abusive The meat was uncooked the chicken  The tables knife and forks glasses etc weren t cleaned properly After complaining the chef wasn t happy and offered a customer a fight outside 
negative; My FiancÇ¸ and I visited this pub this afternoon for lunch on my first impression the pub wasn t too busy but there was dirty sticky tables with dirty pots on a few of the tables I had to ask for our table to be wiped  We ordered the combo starter which wasn t too tasteless but not the best We have eaten you get what you pay for In these pubs that serve microwave prepackaged food  Our mains were terrible my FiancÇ¸ had the jumbo fish and chips and the fish was tasteless watery and jelly like I had the jumbo crispy chicken breast this wasn t a jumbo chicken breast it was a battered to death over squashed escalope so may maybe that s why this gives the reason as to why they can call it jumbo and it was coated in so much bread crumbs fried to kingdom come that you couldn t taste the chicken the rest of the dish was over cooked the jacket potato was firm and could have used it to play cricket with All in all very poor quality utterly disgusting I asked the server to fetch the manager and asked for my money back and without a squabble he obliged which I though was good customer service  We won t be going again Ide rather eat my arm 
negative;Me and my partner live in Brighton and frequently pass this restuarant We have always thought the red and white tables outside look so inviting and planned to visit one evening Well last night we took the plunge and went to Casa De Carlos The restaurant was packed for a Wednesday night A really great mixture of people out dining so initially we had high hopes We were seated at a small table next to the toilet which was a little fustrating as people kept passing but that did not bother us  When ordering our tapas the waiter was pretty pushy He kept saying no you don t want that you want this and thats too much potato In the end we went with what he suggested as we were so confused about what we had and had not ordered I lived in Andalucia the spanish tapas region for a few years and still visit annually so authentic spainish tapas is something I am very used to eating When our meal arrived surprised at how quick it took only around minutes The food itself was shockingly bad The omelette was soggy and tasteless The potatas bravas were like Aunt Betties frozen potatos with a slop of tomato puree on top The battered white bait tasted like over fried lumps of bread crumbs The pork was chewy and so overpowered by garlic and herbs I could not finish it My partner had the lentil and sausage soup and that was OK but he had a hard time finding any sausage We did not stay for dessert and left very quickly after eating Well I have woken up this morning feeling very ill I ve had to call in sick at work as I have been vomitting all morning I m going to spare you the gruesome details and just say I am certain it is the tapas from last night  If you want a real tapas bar then go to Solera D Tapas in the North Laines Me and my partner went there for Valentines Day and were blown away The food was excellent very friendly staff and the atmosphere is like Spain itself One of the best meals I have had in Brighton Plus a lot cheaper Hell even La Tasca is more authentic than this place 
negative; I would not touch the place with a barge pole after the service we received My partner and I were due to get married here and we were very much looking forward to coming But once we e mailed the owner and told her what suppliers were coming and when she replied to us and apparently was very concerned as she had never planned a wedding this way We never asked her to be our wedding planner just to provide the land and the food My partner went to meet with her and she started adding on charge after charge for stupid things She never explained any of these quot fees quot when we paid our despoit and she made it so expenisve she blew our budget completely She then only gave us one day to find a new venue and our wedding is in June this year We were very upset and very angry with the way we were treated You could instantly tell she didn t want our custom But after talking to quite a few people they have also experinced problems with her and her service  Definatly DO NOT GO THERE  Very upset bride to be 
negative;I don t usually leave reviews as I don t like to dwell on bad experiences but this time I really feel I must and warn others to not set foot in that horrible place that is more of a tourist trap than a real restaurant I mean I feel so strongly about it that I shall leave another review in French to warn unsuspecting tourists Whenever in the area my best friend and I usually go to a small Japanese restaurant in Coptic street where the food is good and the Japanese waitresses nice and friendly but that day had been a long day and there was no time to walk any further so we just decided that that Koto place would have to do even though the decor was hotel corporate from the s and the waitress was not Japanese nor was the cook which is usually a bad sign I ordered some scallop nigiri: and I was presented with meagre pieces with a thin slice of scallop not even a full one for pieces of nigiri topped with just wait for it Marie Rose sauce yes the infamous Mary Rose sauce from the s I had to scrape the industrial pink sludge from the nigiri to be able to swallow it Also on the plate was what I took to be the peelings of a carrot did not taste of much apart from vegetable peeling and I put in back on the plate and a cm thick slice of old courgette topped with way too much Wasabi As I love wasabi and am quite partial to courgette I bit into it just to spit it back on the plate And I mean it I actually spat the whole thing back into my hand and back on the plate as the slice of courgette was nasty and at the very least a week old  I tried to go and get my main dish cancelled but was told that it had already been prepared It was some freshwater eel Donbury with a bowl of miso soup on the side The soup was disgusting I added some soya sauce to see if I could make it taste better but one might as well fire in a well and the dish itself well I m at a loss for words really A sweetish omelette was there really any eel in it  on top of lumps of clumpy warmish unsalted rice whose thick texture I could hardly break with my cutlery I did try to eat some of it because I had hardly eaten all day but even as hungry as I was I could not stomach it I mean food that bad is beyond belief And then they have the guts to charge you % for poor service We removed that charge from the bill which was still extortionate  So all in all if I were to summarize my evening in Holborn it was as follows: Pressed for time we decide to go to Koto s the meal was inedible expensive and the staff couldn t have cared less I mean I did try to cancel my main dish after I had tasted the starter Since my friend and I had hardly eaten we ended up in a nearby Tesco to try and find something to calm our hunger pangs and to top it all we ended up arguing because of the bad choice we had made  Please spare yourself the aggro and the knowledge that you will be taken for a right mug 
negative; Staff have err no customer service skill We were there overruled an hour Tables dirty when we arrived same tables not cleared when we left Food and glass every where No wonder the seagulls wait on the roof  This is such a shame as few years ago staff friendly sect  Well over priced One pint ale and a pint Pepsi off the pump Will not be going back 
negative; Similar to an earlier review I also paid for a Living Social deal at this restaurant I too didn t read the small print I was supposed to book by July the actual voucher didnt expire until the th August Living Social did NOT remind me I phoned and had a conversation with the chef and similarly was told that I was too late but if I rang back he would see what he could do I rang back and had another conversation which included the chef saying that there had been several people who had not noticed the small print Anyway he asked me to ring AGAIN this week which I have not done as I am tired of quot flogging a dead horse quot So I have paid my money along with several others and been refused The restaurant should have honoured the payment for the sake of customer service and they also may well have got repeat business As it is they have made a lot of money from those who did not book in time which is all some people care about SHODDY TREATMENT  
negative; We had booked a table for for Saturday th March for an annual celebration which my Dad being a pensioner insists on paying for it takes him months to save up We went to this restaurent last year and there were more of us and it was very nice reason why we went back We had booked for we arrived on time expecting to be shown to a table in the restaurent but they hastily put together small round tables in the corner of the bar  They took our drinks order and eventualy our meal order of us ordered from the specials board At least mins later we were told sorry no specials left so we had to order something else  Our starters came out about mins after we had ordered it very nice but we had to wait at least an hour maybe more for the main meals  of them who had chips were only warm but dare not order fresh ones on case we had to wait another half hour or so  We ordered more drinks but had to remind them to bring these out after about mins of ordering also We did not have desert but just coffees these came out resonably quick We finally left the restaurent at about  so took over hours for us to have our meal  Definatly would not reccomend to anyone else  
negative; Clearly little has been done to this place since its takeover from little chef Ripped upholstery dead flies in the lights and an uninviting layout to the restaurant Staff were unhelpful and food was massively overpriced and pretty tasteless  Don t waste your money here 
negative; Came for a family meal on a Saturday night hardly any other customers in Not very welcoming We perhaps should have known by the quot award winning GARDEN quot sign outside not quot award winning FOOD quot Ordered four different meals ALL of which had serious issues Considering the average cost of the meals was for nothing spectacular expected much much better We POLITELY and REASONABLY pointed out the issues to the landlady who for the record does NOT take CONSTRUCTIVE criticism well She said quot I will go and speak to the kitchen quot  after ten minutes I was still stood at the bar waiting to pay I then explained the full situation to the barmaid who went in search and came back five minutes later relaying a message that the landlady quot would not normally knock anything off the bill but was prepared the take  off the bill quot  As we had waited around so long we decided just to leave and vowed NEVER to return What the landlady did not know is that we are very local to this pub IF it IS true that only locals are welcome then this was not the case They are fortunate we weren t critics or mystery shoppers Taking into account the reduced bill one round of drinks cost + for large glasses of wine one lager shandy and a coke  If you want reasonably priced food and drinks good food and a warm welcome  go a mile or so up the road the quot The Crown quot  Very disappointing If the problems had been accepted and addressed this review would have been stars I hate to write a negative review but really in this case it is deserved NB HAD to give one star to submit a review wanted to give none 
negative; Far too expensive for what you get Manageress was quite rude and her having stern words with staff in front of customers is not professional  Staff weren t very courteous and seemed uninterested Won t be going there again 
negative; Home delivery to minutes away and the burgers were stone cold We had to microwave them Phoned to complain and were offered % off our next order  there will not be a next order Never had a stone cold burger and such poor customer service 
negative; We went to the alleyns head for a sunday lunch and firstly we were told that we could not order at that moment because they were too busy then when we had ordered the food took at least an hour to get to our table when we tried to complain we were told that we were intimidating the staff and were told to leave the pub Sorry to say this is not the only bad trip we have had to the restaurant We would not recommended it at all 
negative; ate here tonight for the first time and last  i now undertand why they offered this deal on groupon this place in trafalgar square is simply bad the meals were so small and the food was very greasy the price was not so small quelle surprise  and i found it very cheeky that at the end they charged service charge for the price i would have paid if i hadn t had the groupon deal its robbery in my opinion then at the end i paid the charge and the waitress gave me less change without apologising making me think it was on purpose she even used the calculator to calculate minus hilarious  please Bianco check your staff they are lots of capable unemployed people out there 
negative; It s not often I would choose to rubbish and entire staff of a restaurant but at years old I think I know bad rude and lazy service when I see and hear it  God only knows what they do behind your back We visited at pm for my son s th birthday  ordered a booth and were placed upstairs even though they were empty  in fact the restaurant was empty When we asked the man showing tables said Oh alright There were of us Gave him a cake for my son and we had courses  by which time it was busy but upstairs remained empty had to ask over and aver again for plates to be cleared and then after waiting for nearly an hour for dessert we gave up and did the whole cake thing at home  I thought we would die there as everything took so long and the staff were so rude  We complained as we paid the bill  with unlit cake and candles still in our hands and the waiter said with a straight face  It s never enough around here  I agreed and asked them to deduct the service charge Hopefully that is enough for him  
negative;Went in last Sunday with my husband and kids I must say it s probably the worst service I ve ever had man behind bar playing with phone when I was stood waiting to order drinks then he walked of so I shouted are you serving and he just kept walking of and shouted quot I m busy quot went back to table and was going to leave but my husband decided to go to the bar and managed to order food wasn t to bad but very poor portions but ok if you are not very hungry The barmaid who come to clean table after us asking times for it to be cleared was very miserable and my year old daughter even said quot she s horrible quot had to laugh and just walk out Try anything once but would never go back again and looking at some of the comments by the owner on here who blames everyone else but herself makes me realise where the staff get there attitude from avoid if you want a pleasant meal
negative; Do not waste your time going to this restaurant for dinner I have tried to eat here and have just walked out after being ignored by the waitress for exactly minutes It was not even that busy I tried another time same thing happened I don t know on what basis they hire their servers but It seems like they care more about them looking quot cool quot then actually doing their job Food is ok but service ruins the experience 
negative;We called in on  with adults and starving children for some lunch We only went there as everywhere else was full  now we know why  There were a few empty tables but we were still told we had to wait we waited mins for them to remember we were waiting and then sat down and ordered  The waiter took the order and we then waited a further minutes for the food to come The music is so loud in there you can t even just sit and chat while you wait for the microwave to ping What then turned up was not what we had ordered The waiter did at least apologise but my niece was so hungry she decided to go ahead and eat the chicken was like rubber and had NOT been cooked fresh despite the minute wait  the cheese on top was able to be picked up in one large rubbery doorstop  We then waited another minutes for the right meals to land Cajun chicken I don t think so  just chicken and onion  cold chips and soggy pizzas for the kids  unbelievably they then charged me for the meals they got wrong too  and this is not a cheap place to eat Never again You wouldn t believe it from this review but we are people who are really easy to please  so this was really bad : 
negative;Grease EVERYWHERE Needed a bleach bath after being in this hole Horrible Workers had dirty fingernails and grubby aprons the walls were practically dripping with grease Couldn t eat the rank looking food that came out because I was so put off by the interior NEVER AGAIN
negative; Three of us visited for a quick drink We found a table upstairs but were asked to sit another table We d just got comfy and asked to move to a table for two We pulled up a third chair but this left us somewhat blocking the access through to the other tables and caused both us and the passing customers staff inconvenience Won t be back 
negative; Popped in here for lunch with my husband and sister  who is in a wheelchair  Even though there were three members of staff i struggled to open the door to get the wheelchair in so my husband took over  The girl who served us was completely on another planet and seemed totally dis interested So we decided not to have lunch just coffee and lunch elsewhere As my husband ordered our tea and coffee he turned to my sister to check her preference and the member of staff all too loudly asked my husband to pay before he sat down  He hadn t finished ordering As my sister was peckish I ordered a Toasted Teacake for her from a small blackboard proudly perched on the counter only to be told in a very curt way that they had sold out The two girls behind the counter were more interested in discussing the bottles of wine from the shelf above them so we had to wait for our drinks which meant they were lukewarm when they arrived My sister was our concern so we didn t complain The bill was incorrect but in our favour which shows the lace of concentration Terrible service and would not go again with or without visitors 
negative; Having flown back in to the North terminal and with a + hour journey still ahead of us my mum  I were looking for somewhere to eat Unfortunately this place was the one we decided on There were two wait staff visible upstairs but one was chatting away having taken payment and the other was well we didn t work it out Upon interrupting the conversation to ask if we waited or could just sit down my mum was told that he would talk to her in a minute After then wandering off into the kitchen area for a bit we were just turning to leave a queue had built up behind us when all of a sudden he appeared again and told us to follow him This introduction should have been a red flag but we were very hungry  had rather heavy suitcases It took minutes for someone to take our order and I had barely got out the Oh we were just wondering before he interrupted to sarcastically reel off exactly how busy he had been Order placed we were told that it would be minutes before our food arrived In the meantime we heard children on the table behind us asking why it took so long to make ice cream they had ordered it not long after we had sat down  The waiting staff made points to avoid eye contact or if caught try to pass the table off on someone else or say they were very busy hence the wait for service I should point out these staff were for the smaller area upstairs at one time there were on the floor only taking any responsibility for taking orders tables were seated after us the entire time we were there and had paid and left before our order was taken There were free tables Once the food arrived minutes later it was quickly placed in front of us before the staff member quickly disappeared no asking if I wanted any sauces for the chips the table was bereft of anything but S P and sugar or if we wanted refills for our now empty drinks My order was missing one ingredient and when I finally got the attention of someone to point it out I was given a very snippy I ll take that pound off your bill then  If it had just been an issue with the food or over abundance of customers that the staff were trying to deal with then we would have left more than the exact bill amount but due to the staff s poor attitude and customer service there was absolutely nothing worth tipping for and we couldn t leave fast enough Sadly our service was not just a one off there were a few tables leaving and cancelling their order and some not even staying that long 
negative;First time I ve been here and the last They tasted stale and the service was appaling Dont waste your money 
negative; Walked found it queued up only to see the cook dip his spoon three times in soup to taste without changing  cleaning spoon Felt totally repulsed extremely poor hygiene Never again Left 
negative;Not been for a while we went today a treat after going to the Theatre The service was poor the selection of fish was poor wine selection very poor no German wine it was very cold had to ask to have a door closed given its december and freezing why have an outside door open Very expensive for what we had just a handfull of chips and peas We wont be going again r
negative; Deteriorating quality Eaten here a number of times including our office Christmas party and it s definitely going downhill They have lost good managerial staff the menu is now limited and extremely poor and the food itself very average for the price We did not book on a Thursday but were offered a table in the bar providing we ordered quickly as the restaurant was fully booked and filling fast We sat down at : and ordered straight away Relaxing over a bottle of wine we were told with no warning that our table was required at : Had we been told this prior to sitting down we would have driven into Alderley Edge for proper service in a decent restaurant The hostess seemed completely out of her depth as if they were overbooked and it certainly seemed like organised chaos She not aware that she had completely ruined our evening Like a previous review if we could have given a zero we would have The bar and bar staff are fine apart from one elderly gentleman being asked if he wanted a glass with his bottle of Becks  but we would not recommend the restaurant to family friends or clients of our business 
negative; After hearing numerous comments on the latest eatery to open in Stevenage I though it high time to get myself down there to review gt gt Well what can one say  Firstly it s not located in the most salubrious part of the Town Centre indeed if there is one when one has passed the not so delightful public houses located in the Town Centre and inhaled a good lungful of noxious fumes not all of which are legal the delightful Salt n Good appears like a Phoenix arising from the ashes that was once Cabarna Actually it was more like a dead and badly stuffed Stevenage Town Centre pigeon of which we have thousands upon thousands  from a taxidermist trainee gt The first thing that struck me was the decor this is what can only be described as quot industrial quot  by this I mean cold concrete floor broken tiles exposed air conditioning and heating pipework The overall look has a quot No expense spared quot air about it only joking more like quot no expenses in the budget quot  To be honest it looks like the fittings from the club have been removed some paint splashed on the walls the floor swept and tables put in place gt We visited on a Saturday night it was fairly busy and very noisy due to having no ceiling  the drinks were rather pricey in comparison to anywhere else in Stevenage I don t mind paying for quality in quality surroundings but this was neither The menu is quot Street Food quot and cooked behind the counter so you can see it being freshly prepared however it was cold and rather sparse you would need to time it right and try to get to the servery just as fresh dishes were topped up it is self service and eat as much as you like however one visit and one portion was more than I could stomach If this place is open and still in business in it s current state in six months time I will be very surprised 
negative; We were recommended to visit the Canteen at Nailsworth as we wanted a simple snack and drinks This was about pm the Canteen closed at pm On approach there was a sign come in to drink and eat There were at least  tables free in what looked like a reclamation yard none of the tables had been cleared but we assumed they were busy and thought we d give it a go on the menu they had salads and sandwiches about mins later two members of staff came out to say that they had sold out of all food except for brownies we assumed they were joking  especially as I had already seen a huge cake selection when we questioned it they confirmed that we could only order brownies I was amazed anyone runs out of all ingredients to their menu and a half hours before closing especially when the shop is opposite a greengrocers We really got the impression that the staff had worked as much as they had wanted to that day The restaurant had made an attempt at being arty to compensate for the poor location but they can not pull it off with filthy tables and poor customer service We found the staff really quite offensive and we certainly wouldn t go back there 
negative;Reasonably priced Could do with having a greater supply of hot food Ran out of Cornish Pasties Sausage Rolls were lovely as was the bread rolls Visit was marred by the attitude of the male waiter Tried to throw me out twice before finishing my meal Kept giving me black looks every time he passed by 
negative; I have just returned from a family lunch at your restaurant and felt i had to provide you with some feedback about our experience We came for lunch to celebrate my sons birthday that is today I made the booking some weeks ago  On arrival at the bar i liked the atmosphere and we were given drinks That part of the meal was ok and i thought we had made a good choice for our celebratory lunch We were then taken through to the restaurant and i was taken aback When we walked in it looked like a childrens kindergarten The tables were strewn with kids toys the floor was covered in food and the restaurant looked like a bombsite Not what i was expecting from your hotel restaurant The waiter walked us through the restaurant to a table stuck in the far corner and explained that he was putting us there due to the mayhem Thoughtful yes but that meant we were stuck away in a dark corner away from everyone with no atmosphere  We waited sometime before a waiter approached us and took out orders including wine order Sometime later our starters arrived still no wine The waiter then asked if we would like wine so we reminded that a bottle had been ordered it finally arrived Starters were very average i could have made better myself in my own kitchen no thought had gone into presentation and it felt like slabs of pate etc had been stuck on a plate We asked for more bread to go with the pate  it never arrived It became clear that you were running your restaurant on limited staff Throughout our meal we had a different waiter deliver each course and at one stage the duty manager started to serve on  i guess to try and rescue a restaurant that was clearly not coping  Main courses came they were cold bland and once again food just stuck on a plate no trimmings or care given to presentation The food was luke warm The bowls of vegetables looked fabulous only to find that the carrots and sprouts were undercooked I like crunchy vegetables but don t expect to have to bite into carrots and sprouts I have to question the standard of the chef that was on duty today if he couldn t even get a few vegetables cooked through Puddings arrived again just basic food slapped on a plate My husband asked for ice cream and simply got scoops of ice cream in a bowl  You may think that this was a fixed price meal so what do I expect Well at  a head + % service a head in a hotel where you pride yourself on reputation i would expect to have a very good quality enjoyable meal It was one of the worst meals I have ever had  Then when the bill came we saw that you had charged us  + % for a glass of wine at the bar we had simply asked for a glass of white wine and you had chosen to serve a large expensive one And you hadn t just charged us for the bottle of wine that didn t arrive you tried to charge us for And the final straw for me was that it was my sons birthday you were well aware that was the case and didn t even acknowledge it with a sparkler  So we have just spent over  on a meal that was perhaps one of the worst dining experiences i can remember and for me you have spoilt what should have been a lovely family day out celebrating  We have dined at Hotel Du Vin in Harrogate many times and my sister held her wedding and reception there too we have never been anything other than impressed on every visit The contrast with our visit to York today couldn t be further apart  I considered complaining at the time and refusing to pay the % service that you had added to our bill when the service had been atrocious l but i did not want to make a scene in front of my son and family on what should be a happy family occasion  I hope you take the feedback on board and others dont have to experience what we have today 
negative;My Auntie was the lady who opened up the White Apron she opened It up about years ago She no longer owns this restraint because she sadly passed away at the age of of cancer in  I helped her set all the restraint up even though I was only young at the time She was my best friend and had so much passion for the restraint I was really disappointed with the service And the food When my auntie owned it it was a living warm welcome and I feel like you are not treated as a guest here at the white apron it s sad because this business was supposed to run in my family but got sold I would like to come back one day but for now it isn t at the top of my list Please have passion in what you do please do it for yourselves and do it for my auntie
negative;This place is actually some kind of joke Thankfully we never had the pleasure of staying at the hotel but instead booked a table for a romantic dinner whilst we were staying in a much better hotel up the road  Rock Lodge When we arrived we were forced to have a drink in the bar area which was like sitting in my Grandad s front room it was also not cheap We were then approached by the main waiter who barked us when he asked why we had not ordered yet He then shoved a menu in our hands at this point we both became a little worried and asked if we could browse the menu at our table which is quite normal I believe We had booked at pm arrived at pm and were not shown to out till would like to point out at this point that I had booked a month in advance To cut a very long story short the food is like something out of a s dinner party menu and not just that the food was in edible When we eventually complained the waiter was in fact so rude accused us being snobs as we were from London then accused us of being rude to the waitresses At this point we just asked for our bill We waited minutes this at which point my b friend went to the desk and asked for the for a discount at which point we became involved in a heated argument with the manager who did not take any of our comments or complaints on board We then refused to pay for the food and turned away when the manager physically insulted my partner by pinning up against the wall We paid for the wine and left  This expereince was so bad that we actaully find it funny but that night it totally ruined a weekend away Stay clear Unless you would like to meet Basil Fawlty 
